<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USD000000TOD,D,20140226,000000,35.7335000,36.0500000,35.7335000,36.0400000,2016609000
USD000000TOD,D,20140227,000000,36.0500000,36.2500000,35.9800000,36.1800000,2196887000
USD000000TOD,D,20140228,000000,36.1200000,36.2000000,36.0355000,36.1325000,2378662000
USD000000TOD,D,20140303,000000,36.6415000,37.1700000,36.1500000,36.3795000,2423048000
USD000000TOD,D,20140304,000000,36.4900000,36.4930000,36.0000000,36.1275000,2448886000
USD000000TOD,D,20140305,000000,36.0660000,36.1925000,35.9665000,35.9700000,1564163000
USD000000TOD,D,20140306,000000,36.0600000,36.3230000,36.0300000,36.2835000,1472981000
USD000000TOD,D,20140307,000000,36.2200000,36.3695000,36.1750000,36.3205000,1443298000
USD000000TOD,D,20140311,000000,36.4500000,36.4525000,36.3010000,36.3995000,1732507000
USD000000TOD,D,20140312,000000,36.4770000,36.5475000,36.4505000,36.5035000,1622213000
USD000000TOD,D,20140313,000000,36.4510000,36.4750000,36.4100000,36.4365000,1427696000
USD000000TOD,D,20140314,000000,36.6300000,36.6840000,36.5700000,36.6700000,2085994000
USD000000TOD,D,20140317,000000,36.6065000,36.7200000,36.3265000,36.4670000,1703323000
USD000000TOD,D,20140318,000000,36.2800000,36.6050000,36.2075000,36.3575000,2182915000
USD000000TOD,D,20140319,000000,36.2775000,36.2775000,35.8905000,35.8960000,2043440000
USD000000TOD,D,20140320,000000,36.1350000,36.2050000,36.0050000,36.1165000,1454726000
USD000000TOD,D,20140321,000000,36.3900000,36.4975000,36.1810000,36.2645000,2451123000
USD000000TOD,D,20140324,000000,36.2505000,36.2530000,36.0300000,36.0610000,1526536000
USD000000TOD,D,20140325,000000,36.0605000,36.0925000,35.5760000,35.7525000,2950003000
USD000000TOD,D,20140326,000000,35.5480000,35.5480000,35.3160000,35.4500000,1887138000
USD000000TOD,D,20140327,000000,35.5295000,35.6495000,35.5050000,35.6350000,1881611000
USD000000TOD,D,20140328,000000,35.6245000,35.7680000,35.6040000,35.7180000,2040625000
USD000000TOD,D,20140331,000000,35.7065000,35.7065000,35.2210000,35.2500000,1907233000
USD000000TOD,D,20140401,000000,35.1145000,35.1675000,34.9240000,35.1500000,1420158000
USD000000TOD,D,20140402,000000,35.0535000,35.4005000,35.0535000,35.3300000,2047074000
USD000000TOD,D,20140403,000000,35.4760000,35.5800000,35.4375000,35.5700000,1393815000
USD000000TOD,D,20140404,000000,35.5100000,35.5220000,35.2030000,35.2300000,1572876000
USD000000TOD,D,20140407,000000,35.3930000,35.7555000,35.3910000,35.6830000,1945451000
USD000000TOD,D,20140408,000000,35.5605000,35.6200000,35.3880000,35.5140000,1623301000
USD000000TOD,D,20140409,000000,35.6280000,35.8400000,35.6045000,35.7200000,1772670000
USD000000TOD,D,20140410,000000,35.5375000,35.6000000,35.4100000,35.5105000,1426912000
USD000000TOD,D,20140411,000000,35.6545000,35.7460000,35.5340000,35.7000000,1600288000
USD000000TOD,D,20140414,000000,35.9655000,36.0255000,35.7800000,35.8600000,1519649000
USD000000TOD,D,20140415,000000,36.0050000,36.0560000,35.9230000,36.0025000,1176653000
USD000000TOD,D,20140416,000000,36.1035000,36.1230000,35.9380000,36.0495000,1492897000
USD000000TOD,D,20140417,000000,35.9995000,35.9995000,35.7700000,35.7700000,1992307000
USD000000TOD,D,20140418,000000,35.4360000,35.5925000,35.3985000,35.5525000,1329346000
USD000000TOD,D,20140421,000000,35.6475000,35.7170000,35.5860000,35.6710000,888248000
USD000000TOD,D,20140422,000000,35.7000000,35.7600000,35.6215000,35.7225000,1321877000
USD000000TOD,D,20140423,000000,35.6805000,35.7210000,35.5960000,35.7150000,1457811000
USD000000TOD,D,20140424,000000,35.6700000,35.7650000,35.6250000,35.7595000,1915729000
USD000000TOD,D,20140425,000000,35.8660000,36.0300000,35.8055000,36.0000000,2609583000
USD000000TOD,D,20140428,000000,36.0940000,36.0940000,35.8450000,35.9295000,1744779000
USD000000TOD,D,20140429,000000,35.7550000,35.7560000,35.5170000,35.6025000,1867278000
USD000000TOD,D,20140430,000000,35.6805000,35.7240000,35.6300000,35.6300000,1885833000
USD000000TOD,D,20140505,000000,35.8740000,35.8775000,35.7700000,35.8125000,1213079000
USD000000TOD,D,20140506,000000,35.6620000,35.6795000,35.4125000,35.4505000,1947414000
USD000000TOD,D,20140507,000000,35.4515000,35.5430000,35.2680000,35.2825000,1377590000
USD000000TOD,D,20140508,000000,34.9875000,35.1480000,34.7180000,35.0295000,2160056000
USD000000TOD,D,20140512,000000,35.2520000,35.2900000,35.0685000,35.1070000,1617162000
USD000000TOD,D,20140513,000000,34.9900000,34.9900000,34.7750000,34.7770000,2064844000
USD000000TOD,D,20140514,000000,34.7805000,34.7805000,34.6400000,34.7100000,1823292000
USD000000TOD,D,20140515,000000,34.7080000,34.7565000,34.5905000,34.7450000,1705805000
USD000000TOD,D,20140516,000000,34.7900000,34.8215000,34.7105000,34.7400000,1648168000
USD000000TOD,D,20140519,000000,34.7700000,34.7700000,34.4530000,34.5355000,1592762000
USD000000TOD,D,20140520,000000,34.5315000,34.6495000,34.4860000,34.5320000,1656648000
USD000000TOD,D,20140521,000000,34.5440000,34.5790000,34.3825000,34.4300000,1410435000
USD000000TOD,D,20140522,000000,34.3400000,34.3500000,34.2210000,34.2400000,1821793000
USD000000TOD,D,20140523,000000,34.3215000,34.3220000,34.0740000,34.1600000,2281094000
USD000000TOD,D,20140527,000000,34.1455000,34.4570000,34.1285000,34.3895000,2422297000
USD000000TOD,D,20140528,000000,34.4200000,34.5655000,34.4145000,34.5130000,2004970000
USD000000TOD,D,20140529,000000,34.5960000,34.7075000,34.5225000,34.6720000,1494165000
USD000000TOD,D,20140530,000000,34.6275000,34.8390000,34.6270000,34.8250000,1608637000
USD000000TOD,D,20140602,000000,34.9095000,34.9700000,34.8480000,34.9395000,1084443000
USD000000TOD,D,20140603,000000,35.0000000,35.0725000,34.9700000,35.0260000,1319309000
USD000000TOD,D,20140604,000000,35.0865000,35.2430000,35.0250000,35.0250000,1195333000
USD000000TOD,D,20140605,000000,34.9750000,35.0000000,34.7200000,34.7255000,1838899000
USD000000TOD,D,20140606,000000,34.7000000,34.7350000,34.3600000,34.4695000,1365965000
USD000000TOD,D,20140609,000000,34.4100000,34.4135000,34.2485000,34.3520000,1527664000
USD000000TOD,D,20140610,000000,34.2915000,34.4035000,34.2915000,34.3820000,1669341000
USD000000TOD,D,20140611,000000,34.3215000,34.3930000,34.2455000,34.3750000,1407150000
USD000000TOD,D,20140616,000000,34.4635000,34.6725000,34.4295000,34.6355000,2311128000
USD000000TOD,D,20140617,000000,34.7200000,34.8800000,34.7175000,34.7950000,1662419000
USD000000TOD,D,20140618,000000,34.8210000,34.8600000,34.5130000,34.5700000,1388997000
USD000000TOD,D,20140619,000000,34.4150000,34.4475000,34.1425000,34.3225000,1967674000
USD000000TOD,D,20140620,000000,34.4505000,34.4505000,34.3000000,34.3400000,1658890000
USD000000TOD,D,20140623,000000,34.4120000,34.4125000,34.1705000,34.2415000,1726694000
USD000000TOD,D,20140624,000000,34.0900000,34.0915000,33.7370000,33.7700000,2545281000
USD000000TOD,D,20140625,000000,33.8400000,33.9500000,33.6500000,33.7095000,1972403000
USD000000TOD,D,20140626,000000,33.7500000,33.8050000,33.6540000,33.7155000,2162122000
USD000000TOD,D,20140627,000000,33.6700000,33.7305000,33.5210000,33.7095000,1789114000
USD000000TOD,D,20140630,000000,33.7395000,34.0250000,33.7300000,34.0250000,2353461000
USD000000TOD,D,20140701,000000,34.1605000,34.3025000,34.1405000,34.2700000,1652237000
USD000000TOD,D,20140702,000000,34.3465000,34.3500000,34.1435000,34.2605000,1697777000
USD000000TOD,D,20140703,000000,34.2200000,34.3115000,34.1060000,34.2905000,1584423000
USD000000TOD,D,20140707,000000,34.4520000,34.6220000,34.4500000,34.5575000,1571192000
USD000000TOD,D,20140708,000000,34.5015000,34.5275000,34.1900000,34.2150000,1318580000
USD000000TOD,D,20140709,000000,34.2005000,34.2005000,34.0250000,34.0875000,1429749000
USD000000TOD,D,20140710,000000,33.8690000,34.1020000,33.7810000,34.0995000,1617189000
USD000000TOD,D,20140711,000000,34.0010000,34.1850000,33.9720000,34.1430000,1156429000
USD000000TOD,D,20140714,000000,34.3295000,34.3575000,34.2045000,34.3430000,1368209000
USD000000TOD,D,20140715,000000,34.4000000,34.4105000,34.2755000,34.3100000,1484102000
USD000000TOD,D,20140716,000000,34.3740000,34.4635000,34.3115000,34.3800000,1441197000
USD000000TOD,D,20140717,000000,34.7430000,35.0260000,34.6690000,34.9315000,2270343000
USD000000TOD,D,20140718,000000,35.2355000,35.2415000,34.9450000,35.0450000,2051175000
USD000000TOD,D,20140721,000000,35.1765000,35.1900000,35.0200000,35.1305000,1401156000
USD000000TOD,D,20140722,000000,35.0715000,35.0950000,34.8425000,34.9085000,1368936000
USD000000TOD,D,20140723,000000,34.8705000,34.9000000,34.7500000,34.8370000,1266133000
USD000000TOD,D,20140724,000000,35.0100000,35.1450000,34.9255000,35.0105000,2067115000
USD000000TOD,D,20140725,000000,35.0600000,35.1190000,34.9815000,35.0755000,1787834000
USD000000TOD,D,20140728,000000,35.3000000,35.4325000,35.2725000,35.4235000,1400398000
USD000000TOD,D,20140729,000000,35.7190000,35.7360000,35.5505000,35.6540000,1500586000
USD000000TOD,D,20140730,000000,35.9000000,35.9375000,35.5325000,35.5595000,1864437000
USD000000TOD,D,20140731,000000,35.4995000,35.6445000,35.3785000,35.6445000,1712969000
USD000000TOD,D,20140801,000000,35.7405000,35.8250000,35.6510000,35.7750000,1476559000
USD000000TOD,D,20140804,000000,35.6625000,35.8035000,35.6060000,35.7655000,1226857000
USD000000TOD,D,20140805,000000,35.7510000,35.9300000,35.7205000,35.9100000,1490600000
USD000000TOD,D,20140806,000000,36.1120000,36.2820000,36.0500000,36.2250000,1306634000
USD000000TOD,D,20140807,000000,36.2205000,36.4105000,36.1840000,36.2900000,1561360000
USD000000TOD,D,20140808,000000,36.4200000,36.5275000,36.1635000,36.2800000,2101689000
USD000000TOD,D,20140811,000000,36.1100000,36.1815000,35.9545000,36.0475000,1295388000
USD000000TOD,D,20140812,000000,35.9945000,36.1600000,35.9890000,36.1450000,1365238000
USD000000TOD,D,20140813,000000,36.2525000,36.2820000,36.1000000,36.1000000,1540986000
USD000000TOD,D,20140814,000000,36.0360000,36.0895000,35.8150000,35.8355000,1516546000
USD000000TOD,D,20140815,000000,36.0320000,36.0645000,35.8705000,35.9505000,1550459000
USD000000TOD,D,20140818,000000,35.9725000,36.0715000,35.9390000,36.0330000,978892000
USD000000TOD,D,20140819,000000,36.0200000,36.2035000,36.0115000,36.1900000,1243912000
USD000000TOD,D,20140820,000000,36.1900000,36.3265000,36.1820000,36.2735000,1223441000
USD000000TOD,D,20140821,000000,36.3500000,36.3700000,36.2800000,36.2800000,1255688000
USD000000TOD,D,20140822,000000,36.0000000,36.3500000,35.9205000,36.1260000,1640045000
USD000000TOD,D,20140825,000000,36.1500000,36.2130000,36.0825000,36.1550000,1199375000
USD000000TOD,D,20140826,000000,36.1050000,36.1650000,36.0360000,36.0900000,1124788000
USD000000TOD,D,20140827,000000,36.0800000,36.1635000,35.9925000,36.0400000,1352601000
USD000000TOD,D,20140828,000000,36.2330000,36.8140000,36.2170000,36.7805000,2762268000
USD000000TOD,D,20140829,000000,36.8750000,36.9950000,36.7815000,36.9650000,1957365000
USD000000TOD,D,20140902,000000,37.3700000,37.4835000,37.2490000,37.4350000,1265911000
USD000000TOD,D,20140903,000000,37.3765000,37.4205000,36.6600000,36.7210000,2377154000
USD000000TOD,D,20140904,000000,36.8670000,37.0900000,36.6760000,36.9010000,1723068000
USD000000TOD,D,20140905,000000,36.9345000,36.9680000,36.6300000,36.7250000,1577987000
USD000000TOD,D,20140908,000000,37.0980000,37.1500000,37.0400000,37.1375000,1337065000
USD000000TOD,D,20140909,000000,37.0600000,37.1320000,36.9620000,37.1235000,1046630000
USD000000TOD,D,20140910,000000,37.1465000,37.4555000,37.1080000,37.3395000,1523784000
USD000000TOD,D,20140911,000000,37.3365000,37.6135000,37.2935000,37.5635000,1403549000
USD000000TOD,D,20140912,000000,37.5600000,37.9105000,37.5400000,37.8350000,1544978000
USD000000TOD,D,20140915,000000,37.8675000,38.2750000,37.8500000,38.2500000,1197290000
USD000000TOD,D,20140916,000000,38.4960000,38.9230000,38.4510000,38.7225000,1834883000
USD000000TOD,D,20140917,000000,38.4200000,38.5920000,38.2220000,38.3730000,1674715000
USD000000TOD,D,20140918,000000,38.5500000,38.5750000,38.3000000,38.4475000,1376052000
USD000000TOD,D,20140919,000000,38.4340000,38.4845000,38.3200000,38.4800000,1336367000
USD000000TOD,D,20140922,000000,38.3550000,38.7025000,38.3500000,38.5600000,2002863000
USD000000TOD,D,20140923,000000,38.6600000,38.7850000,38.4890000,38.5700000,1342129000
USD000000TOD,D,20140924,000000,38.5300000,38.5485000,38.1300000,38.2395000,2057382000
USD000000TOD,D,20140925,000000,38.1965000,38.5340000,38.1640000,38.4650000,1662206000
USD000000TOD,D,20140926,000000,38.5945000,39.1300000,38.5945000,39.1300000,2138405000
USD000000TOD,D,20140929,000000,39.2310000,39.5855000,39.1985000,39.4405000,1608354000
USD000000TOD,D,20140930,000000,39.3835000,39.7600000,39.2835000,39.6950000,1760504000
USD000000TOD,D,20141001,000000,39.7205000,39.7400000,39.3600000,39.5895000,1303914000
USD000000TOD,D,20141002,000000,39.5005000,39.6465000,39.4500000,39.5775000,1156066000
USD000000TOD,D,20141003,000000,39.6015000,39.9235000,39.5575000,39.8895000,1140833000
USD000000TOD,D,20141006,000000,39.9920000,40.0495000,39.7640000,39.9140000,1173179000
USD000000TOD,D,20141007,000000,39.6900000,39.9720000,39.6625000,39.9245000,1383245000
USD000000TOD,D,20141008,000000,39.9900000,40.0495000,39.9160000,40.0055000,1131251000
USD000000TOD,D,20141009,000000,39.9505000,40.0750000,39.7915000,40.0750000,1443632000
USD000000TOD,D,20141010,000000,40.1315000,40.4305000,40.1200000,40.3900000,1867439000
USD000000TOD,D,20141014,000000,40.5000000,40.8245000,40.4385000,40.7900000,1510786000
USD000000TOD,D,20141015,000000,40.9240000,41.0400000,40.5050000,40.6800000,1857061000
USD000000TOD,D,20141016,000000,40.6800000,41.1355000,40.6300000,41.1095000,1837184000
USD000000TOD,D,20141017,000000,40.8510000,41.1200000,40.6850000,40.7800000,1837063000
USD000000TOD,D,20141020,000000,40.8700000,41.0760000,40.7730000,41.0450000,1568644000
USD000000TOD,D,20141021,000000,41.0705000,41.1000000,40.9295000,41.0095000,1259487000
USD000000TOD,D,20141022,000000,40.9405000,41.3050000,40.8630000,41.3050000,1123917000
USD000000TOD,D,20141023,000000,41.4000000,41.7000000,41.3950000,41.6930000,1541341000
USD000000TOD,D,20141024,000000,41.7300000,41.9820000,41.6950000,41.9300000,1558181000
USD000000TOD,D,20141027,000000,41.8000000,42.2845000,41.8000000,42.2000000,1314855000
USD000000TOD,D,20141028,000000,42.2805000,42.5900000,42.2800000,42.5180000,1609210000
USD000000TOD,D,20141029,000000,42.6435000,42.8995000,42.5735000,42.8690000,1720821000
USD000000TOD,D,20141030,000000,43.7540000,43.7540000,41.4505000,41.9095000,2844520000
USD000000TOD,D,20141031,000000,41.8585000,43.0760000,41.4605000,42.9500000,3474687000
USD000000TOD,D,20141105,000000,43.9500000,44.9640000,43.9215000,44.5275000,2509078000
USD000000TOD,D,20141106,000000,45.0000000,46.1845000,44.7995000,46.0000000,2076676000
USD000000TOD,D,20141107,000000,47.9655000,48.5990000,45.6500000,46.2995000,2430417000
USD000000TOD,D,20141110,000000,46.4555000,46.5830000,44.8500000,45.1500000,2159766000
USD000000TOD,D,20141112,000000,46.1815000,46.4990000,46.0605000,46.3000000,1613187000
USD000000TOD,D,20141113,000000,46.1280000,46.7000000,45.7500000,46.3560000,1572349000
USD000000TOD,D,20141114,000000,46.8970000,47.8100000,46.7900000,47.1000000,1603334000
USD000000TOD,D,20141117,000000,47.1000000,47.5000000,47.0560000,47.2305000,1222039000
USD000000TOD,D,20141118,000000,47.1235000,47.2500000,46.5650000,46.8605000,1666188000
USD000000TOD,D,20141119,000000,46.9940000,47.1000000,46.6200000,46.7000000,1522185000
USD000000TOD,D,20141120,000000,46.7700000,46.8500000,46.3325000,46.3900000,1316369000
USD000000TOD,D,20141121,000000,45.9800000,46.0350000,45.2775000,45.4800000,1890032000
USD000000TOD,D,20141124,000000,45.3390000,45.3990000,44.3410000,44.9945000,2129972000
USD000000TOD,D,20141125,000000,44.9190000,45.8225000,44.6115000,45.7990000,2086164000
USD000000TOD,D,20141126,000000,46.6040000,47.1280000,46.1700000,47.0500000,1867464000
USD000000TOD,D,20141128,000000,49.5905000,50.3045000,48.9830000,49.2000000,2310219000
USD000000TOD,D,20141201,000000,51.1170000,53.9220000,50.9505000,52.2525000,1834054000
USD000000TOD,D,20141202,000000,50.5055000,53.5040000,50.3000000,53.0000000,1647564000
USD000000TOD,D,20141203,000000,53.9000000,54.8965000,52.7230000,53.3370000,1850824000
USD000000TOD,D,20141204,000000,53.0000000,53.9500000,52.0055000,53.9000000,1581126000
USD000000TOD,D,20141205,000000,54.0800000,55.0115000,52.4635000,53.8100000,1578894000
USD000000TOD,D,20141208,000000,52.9500000,53.7650000,52.9005000,53.4200000,1459924000
USD000000TOD,D,20141209,000000,54.0500000,54.3500000,54.0000000,54.1595000,1264409000
USD000000TOD,D,20141210,000000,54.3455000,54.4750000,54.0710000,54.4340000,1195005000
USD000000TOD,D,20141211,000000,54.9900000,55.5700000,54.5500000,55.5700000,1599149000
USD000000TOD,D,20141212,000000,56.5050000,57.9305000,55.9505000,57.4800000,1999092000
USD000000TOD,D,20141215,000000,58.2600000,61.6495000,57.5000000,60.5015000,2319686000
USD000000TOD,D,20141216,000000,60.0000000,80.2000000,58.1625000,72.5000000,1956536000
USD000000TOD,D,20141217,000000,69.0005000,72.5000000,62.3600000,64.9000000,2462128000
USD000000TOD,D,20141218,000000,58.5155000,63.8330000,58.0105000,60.4500000,1918318000
USD000000TOD,D,20141219,000000,61.3860000,62.8995000,58.8500000,59.2000000,1623874000
USD000000TOD,D,20141222,000000,59.6000000,59.6000000,54.2500000,54.5400000,1877493000
USD000000TOD,D,20141223,000000,55.0000000,55.5000000,52.8310000,55.2000000,1968377000
USD000000TOD,D,20141224,000000,54.0505000,55.4900000,54.0000000,54.1300000,2149765000
USD000000TOD,D,20141226,000000,52.1215000,54.6895000,51.6000000,53.8005000,2002586000
USD000000TOD,D,20141229,000000,54.9900000,58.4400000,54.5000000,56.1700000,2017606000
USD000000TOD,D,20141230,000000,58.9000000,59.7110000,54.5000000,55.6995000,3590511000
USD000000TOD,D,20150112,000000,62.9710000,63.3510000,62.0000000,62.9650000,1279863000
USD000000TOD,D,20150113,000000,63.9050000,67.9990000,63.9005000,66.2790000,1969005000
USD000000TOD,D,20150114,000000,65.3005000,66.6500000,65.3005000,66.4995000,1535326000
USD000000TOD,D,20150115,000000,64.7690000,66.0800000,63.1530000,64.4500000,1612853000
USD000000TOD,D,20150116,000000,64.8005000,65.5000000,64.6030000,65.2025000,1253180000
USD000000TOD,D,20150120,000000,65.0425000,65.2820000,64.7000000,65.1200000,1275694000
USD000000TOD,D,20150121,000000,65.0970000,66.0405000,65.0925000,65.4585000,1529972000
USD000000TOD,D,20150122,000000,65.3350000,65.5600000,64.1710000,64.6665000,1250760000
USD000000TOD,D,20150123,000000,63.9545000,64.6600000,62.8130000,64.2300000,1479538000
USD000000TOD,D,20150126,000000,64.7900000,65.8795000,64.7900000,65.7000000,1459586000
USD000000TOD,D,20150127,000000,68.2400000,68.4690000,67.1460000,67.6700000,1667198000
USD000000TOD,D,20150128,000000,66.8590000,68.0000000,66.4000000,67.8400000,1496023000
USD000000TOD,D,20150129,000000,68.4000000,69.4040000,68.1500000,68.9000000,1332489000
USD000000TOD,D,20150130,000000,68.7000000,71.7420000,68.2000000,70.4900000,1885115000
USD000000TOD,D,20150202,000000,67.9010000,70.4700000,67.9010000,68.8350000,1647389000
USD000000TOD,D,20150203,000000,67.7010000,68.2970000,65.5500000,65.9800000,1840300000
USD000000TOD,D,20150204,000000,64.7000000,67.1400000,64.5000000,67.1200000,1611858000
USD000000TOD,D,20150205,000000,68.8750000,69.0000000,65.9110000,66.8990000,1599438000
USD000000TOD,D,20150206,000000,65.6530000,67.2870000,65.5000000,67.2240000,1435573000
USD000000TOD,D,20150209,000000,66.2160000,66.9000000,65.1000000,65.7300000,1206681000
USD000000TOD,D,20150210,000000,65.1530000,66.1160000,65.0120000,65.9710000,1101104000
USD000000TOD,D,20150211,000000,65.5890000,66.4390000,65.5000000,66.2500000,941296000
USD000000TOD,D,20150212,000000,65.4800000,67.4780000,64.5000000,66.2210000,1899771000
USD000000TOD,D,20150213,000000,65.0030000,65.5000000,63.1000000,63.6470000,1343555000
USD000000TOD,D,20150217,000000,62.8100000,63.1000000,62.1270000,63.0900000,1456128000
USD000000TOD,D,20150218,000000,62.3500000,62.7200000,61.3510000,61.5200000,1378692000
USD000000TOD,D,20150219,000000,61.8900000,62.5480000,61.6010000,62.5000000,1147149000
USD000000TOD,D,20150220,000000,61.7500000,62.2000000,61.3620000,62.0160000,1292952000
USD000000TOD,D,20150224,000000,63.8940000,65.4540000,62.8410000,63.0900000,1443746000
USD000000TOD,D,20150225,000000,62.6790000,62.8220000,61.5770000,61.7860000,1319389000
USD000000TOD,D,20150226,000000,61.0910000,61.2020000,59.7500000,60.8740000,1711889000
USD000000TOD,D,20150227,000000,61.0880000,66.3300000,55.3600000,61.8770000,2117554000
USD000000TOD,D,20150302,000000,62.0020000,62.5000000,61.7100000,62.2600000,1208233000
USD000000TOD,D,20150303,000000,62.2710000,62.5000000,61.9760000,62.1900000,1086841000
USD000000TOD,D,20150304,000000,61.9520000,61.9770000,61.5200000,61.8000000,920969000
USD000000TOD,D,20150305,000000,61.9600000,62.0600000,60.6220000,60.8500000,793071000
USD000000TOD,D,20150306,000000,60.2980000,60.5200000,59.1970000,59.5500000,1360545000
USD000000TOD,D,20150310,000000,60.9000000,61.6830000,60.1030000,61.5510000,1356731000
USD000000TOD,D,20150311,000000,62.2000000,63.0200000,61.6000000,62.0800000,1554729000
USD000000TOD,D,20150312,000000,61.6520000,61.6520000,60.2650000,61.1000000,1030667000
USD000000TOD,D,20150313,000000,61.1150000,61.7610000,60.5440000,61.1000000,1554521000
USD000000TOD,D,20150316,000000,62.3590000,62.4000000,61.7000000,62.1530000,1104991000
USD000000TOD,D,20150317,000000,62.0100000,62.0310000,61.4100000,61.8800000,1326630000
USD000000TOD,D,20150318,000000,60.9670000,61.5180000,60.9500000,61.2220000,1086871000
USD000000TOD,D,20150319,000000,59.5890000,60.2460000,59.3100000,60.1270000,1263090000
USD000000TOD,D,20150320,000000,60.0330000,60.6000000,59.5800000,59.5900000,1235198000
USD000000TOD,D,20150323,000000,58.7220000,59.8690000,58.5500000,58.6000000,1272542000
USD000000TOD,D,20150324,000000,58.8370000,59.0690000,57.3970000,57.6800000,1405952000
USD000000TOD,D,20150325,000000,57.7000000,57.9700000,56.5890000,56.7800000,2291139000
USD000000TOD,D,20150326,000000,56.6500000,57.2000000,56.0200000,57.1490000,1450703000
USD000000TOD,D,20150327,000000,57.2920000,57.9340000,57.0410000,57.2710000,1451718000
USD000000TOD,D,20150330,000000,58.3160000,58.6500000,57.5730000,57.8260000,1883048000
USD000000TOD,D,20150331,000000,57.8960000,58.2460000,57.3110000,58.1870000,1401767000
USD000000TOD,D,20150401,000000,58.1500000,58.4700000,57.7900000,57.8800000,1271685000
USD000000TOD,D,20150402,000000,57.4010000,57.4010000,56.4700000,56.6490000,1363006000
USD000000TOD,D,20150403,000000,56.5060000,57.1100000,56.0820000,56.7000000,1370867000
USD000000TOD,D,20150406,000000,56.5150000,56.6510000,55.6100000,55.7000000,958926000
USD000000TOD,D,20150407,000000,55.5000000,55.8070000,54.7480000,55.1390000,1219479000
USD000000TOD,D,20150408,000000,54.6260000,54.7460000,53.4020000,53.7900000,1774725000
USD000000TOD,D,20150409,000000,53.1800000,53.2710000,51.8010000,52.2000000,1725323000
USD000000TOD,D,20150410,000000,51.4390000,52.5160000,50.2150000,52.1900000,1987918000
USD000000TOD,D,20150413,000000,53.5220000,53.5220000,51.8210000,52.9300000,1814399000
USD000000TOD,D,20150414,000000,51.9320000,52.2250000,50.9870000,51.6600000,1502684000
USD000000TOD,D,20150415,000000,50.4050000,50.8410000,50.2500000,50.5970000,1515254000
USD000000TOD,D,20150416,000000,49.5000000,50.2960000,49.4010000,50.0800000,1734452000
USD000000TOD,D,20150417,000000,50.0120000,51.7990000,49.9110000,51.7400000,1893611000
USD000000TOD,D,20150420,000000,51.8260000,53.8050000,51.2940000,53.1200000,1868736000
USD000000TOD,D,20150421,000000,53.7500000,54.1460000,53.0810000,53.7090000,1714300000
USD000000TOD,D,20150422,000000,53.7160000,53.9780000,52.6510000,52.9050000,1474228000
USD000000TOD,D,20150423,000000,52.0210000,52.4300000,50.8340000,50.8340000,1389720000
USD000000TOD,D,20150424,000000,50.7140000,51.4490000,50.0000000,51.3450000,2213862000
USD000000TOD,D,20150427,000000,50.8210000,51.8780000,50.7000000,51.3090000,2070813000
USD000000TOD,D,20150428,000000,52.2500000,52.6130000,51.6170000,51.7000000,1724620000
USD000000TOD,D,20150429,000000,51.9400000,52.0090000,51.1410000,51.4890000,1278394000
USD000000TOD,D,20150430,000000,51.1000000,52.1200000,50.7860000,51.4690000,1619973000
USD000000TOD,D,20150505,000000,52.1790000,52.2270000,50.4410000,50.7700000,1215143000
USD000000TOD,D,20150506,000000,50.0030000,50.2290000,49.2530000,49.8000000,1300627000
USD000000TOD,D,20150507,000000,50.8340000,50.9660000,50.1120000,50.5440000,1539271000
USD000000TOD,D,20150508,000000,50.5490000,51.2370000,50.4500000,51.0500000,1289201000
USD000000TOD,D,20150512,000000,51.2600000,51.3970000,50.5120000,50.6500000,909434000
USD000000TOD,D,20150513,000000,49.8480000,49.9440000,48.8160000,49.0880000,1221583000
USD000000TOD,D,20150514,000000,50.3020000,50.5000000,49.6150000,49.9800000,1353513000
USD000000TOD,D,20150515,000000,50.0000000,50.1500000,49.7250000,49.8150000,951758000
USD000000TOD,D,20150518,000000,49.2160000,49.4500000,48.9330000,49.1240000,1387656000
USD000000TOD,D,20150519,000000,49.2330000,49.6820000,48.9040000,49.4480000,1339819000
USD000000TOD,D,20150520,000000,49.6770000,50.1790000,49.5800000,49.9900000,1422050000
USD000000TOD,D,20150521,000000,49.9720000,50.0540000,49.4800000,49.8600000,1063155000
USD000000TOD,D,20150522,000000,49.8500000,50.0600000,49.5900000,49.9500000,1481618000
USD000000TOD,D,20150526,000000,50.2500000,50.6620000,50.1910000,50.5000000,1669555000
USD000000TOD,D,20150527,000000,50.6870000,52.0300000,50.6870000,51.6200000,1755563000
USD000000TOD,D,20150528,000000,51.8530000,52.9640000,51.7660000,52.8400000,2099010000
USD000000TOD,D,20150529,000000,52.6700000,53.1780000,52.1200000,52.2700000,1560372000
USD000000TOD,D,20150601,000000,52.8000000,53.4810000,52.5150000,53.2500000,1155720000
USD000000TOD,D,20150602,000000,53.6000000,53.7340000,52.9780000,53.2200000,1380407000
USD000000TOD,D,20150603,000000,52.7280000,53.9890000,52.7280000,53.9300000,1451969000
USD000000TOD,D,20150604,000000,54.6210000,55.8590000,54.5800000,55.7460000,1966664000
USD000000TOD,D,20150605,000000,56.4100000,57.1500000,55.4850000,56.4760000,2280015000
USD000000TOD,D,20150608,000000,56.0800000,56.3850000,55.6010000,56.0490000,1279169000
