ACCESS_METHOD,ALGO_TYPE,AUDIT_ID,CCY_CONTRA,CCY_DEALT,COMPOSITE,CP_ACCOUNT,CP_BIC,CP_CLIENT,CP_FLOOR,CP_FLOOR_KEY,CP_INSTITUTION,CP_INSTITUTION_KEY,CP_LEI,CP_ROLE,CP_SI_BANK,CP_SI_BANK_ACC,CP_SI_BANK_BIC,CP_SI_BANK_CITYCODE,CP_SI_BANK_LOCATION,CP_SI_CCY,CP_SI_TYPE,CP_TRADER,DATE_MATURITY,DATE_SETTLEMENT,DOMAIN_ID,ECN,ECP_ACCOUNT,ECP_BIC,ECP_CLIENT,ECP_EXEC_ID,ECP_FLOOR,ECP_FLOOR_KEY,ECP_INSTITUTION,ECP_INSTITUTION_KEY,ECP_LEI,ECP_ORDER_ID,ECP_ROLE,ECP_TRADER,EFP_ACCOUNT,EFP_BIC,EFP_CLIENT,EFP_EBS_ORDER_ID,EFP_EXEC_ID,EFP_EXEC_SIDE,EFP_FLOOR,EFP_FLOOR_KEY,EFP_INSTITUTION,EFP_INSTITUTION_KEY,EFP_LEI,EFP_ORDER_ID,EFP_ROLE,EFP_TRADER,END_DATE,EXEC_ID,FP_ACCOUNT,FP_BIC,FP_CLIENT,FP_EXEC_SIDE,FP_FLOOR,FP_FLOOR_KEY,FP_INSTITUTION,FP_INSTITUTION_KEY,FP_LEI,FP_ROLE,FP_SIDE,FP_SI_BANK,FP_SI_BANK_ACC,FP_SI_BANK_BIC,FP_SI_BANK_CITYCODE,FP_SI_BANK_LOCATION,FP_SI_CCY,FP_SI_TYPE,FP_TRADER,GENERATION,ID,INSTR_PRODUCT_TYPE,INSTR_SEC_ID,INSTR_SYMBOL,IS_TERM_CCY,LEG_TYPE,MARKET_SEGMENT,ORD_SUBMITTER_SOURCE,ORD_SUBMITTER_TYPE,PX_ALLIN,PX_BD_BASE,PX_BD_ECOM,PX_BD_EXP,PX_BD_SALES,PX_BD_TRADER,PX_BD_VENUE,PX_EFFECTIVE,PX_EFFECTIVE_EXP,PX_EXP,PX_FWDP_ALLIN,PX_FWDP_BD_BASE,PX_FWDP_BD_ECOM,PX_FWDP_BD_EXP,PX_FWDP_BD_SALES,PX_FWDP_BD_TRADER,PX_FWDP_BD_VENUE,PX_FWDP_EXP,PX_PRIME_SPREAD,PX_PRIME_SPREAD_EXP,PX_SPOT_ALLIN,PX_SPOT_BD_BASE,PX_SPOT_BD_ECOM,PX_SPOT_BD_EXP,PX_SPOT_BD_SALES,PX_SPOT_BD_TRADER,PX_SPOT_BD_VENUE,PX_SPOT_EXP,PX_SWAP_POINTS,PX_SWAP_POINTS_EXP,QTY_CNTR,QTY_CNTR_EXP,QTY_DEALT,QTY_DEALT_EXP,SPOT_SETTL_DATE,TENOR_TYPE,TENOR_VALUE,TICKET_TYPE,TRADE_DATE,TRADE_TYPE,TXN_TIME,VC_PX_ALLIN,VC_PX_EFFECTIVE,VC_PX_FWDP_ALLIN,VC_PX_PRIME_SPREAD,VC_PX_SWAP_POINTS,VC_QTY_CNTR,VC_QTY_DEALT
5,4,19,JPY,EUR,0,R4J1,R4J1R4J1,,R4J1,4194,R4J1,892,,C,,,R4J1R4J1,,,JPY,0,L12,,1454284800000,0,2,LPRC,LPRCLPRC,,46243997_5,LPRC,4075,ZSCB,961,,,E,,R4J1,R4J1R4J1,,0100-2400-0025,,T,R4J1,4194,R4J1,892,,LN2-1446727843975-7,C,L12,1454284800000,FF0A-0014-0000-08,4CRJ,CRJ4CRJ4,,M,4CRJ,4178,4CRJ,875,,B,0,,,CRJ4CRJ4,,,EUR,0,,0,FF0A-0014-0000-08-1BC002,3,19703626335879202,EUR/JPY,0,2,4,Sapphire,Manual,129549000,,,,,,,129549000,-6,-6,150000,,,,,,,-6,,,129399,,,,,,,-3,150000,-6,12954900000,-2,1,6,1454457600000,3,1,1,1454284800000,2,1454329315810,0.129549E3,0.129549E3,0.15E0,,0.15E0,0.129549E9,0.1E7
5,4,20,JPY,EUR,0,LPRD,LPRDLPRD,,LPRD,4076,ZRBS,926,,E,,,LPRDLPRD,,,EUR,0,,,1454284800000,0,2,LPRD,LPRDLPRD,,46231946_4,LPRD,4076,ZRBS,926,,,E,,R4J2,R4J2R4J2,,0100-2400-0024,,T,R4J2,4195,R4J2,893,,LN2-1446727831927-6,C,L14,1454284800000,FF0A-0014-0000-07,4CRJ,CRJ4CRJ4,,T,4CRJ,4178,4CRJ,875,,B,1,,,CRJ4CRJ4,,,JPY,0,,0,FF0A-0014-0000-07-100001,3,19703626335879202,EUR/JPY,0,1,4,Sapphire,Manual,129211000,,,,,,,129211000,-6,-6,0,,,,,,,-6,,,129211,,,,,,,-3,-50000,-6,12921100000,-2,1,6,1454457600000,12,1,0,1454284800000,2,1454329315817,0.129211E3,0.129211E3,0.0,,-0.5E-1,0.129211E9,0.1E7
5,4,20,JPY,EUR,0,LPRD,LPRDLPRD,,LPRD,4076,ZRBS,926,,E,,,LPRDLPRD,,,JPY,0,,,1454284800000,0,2,LPRD,LPRDLPRD,,46231946_4,LPRD,4076,ZRBS,926,,,E,,R4J2,R4J2R4J2,,0100-2400-0024,,T,R4J2,4195,R4J2,893,,LN2-1446727831927-6,C,L14,1454284800000,FF0A-0014-0000-07,4CRJ,CRJ4CRJ4,,T,4CRJ,4178,4CRJ,875,,B,0,,,CRJ4CRJ4,,,EUR,0,,0,FF0A-0014-0000-07-100002,3,19703626335879202,EUR/JPY,0,2,4,Sapphire,Manual,129161000,,,,,,,129161000,-6,-6,-50000,,,,,,,-6,,,129211,,,,,,,-3,-50000,-6,12916100000,-2,1,6,1454457600000,3,1,0,1454284800000,2,1454329315817,0.129161E3,0.129161E3,-0.5E-1,,-0.5E-1,0.129161E9,0.1E7
5,4,20,JPY,EUR,0,R4J2,R4J2R4J2,,R4J2,4195,R4J2,893,,C,,,R4J2R4J2,,,JPY,0,L14,,1454284800000,0,2,LPRD,LPRDLPRD,,46231946_4,LPRD,4076,ZRBS,926,,,E,,R4J2,R4J2R4J2,,0100-2400-0024,,T,R4J2,4195,R4J2,893,,LN2-1446727831927-6,C,L14,1454284800000,FF0A-0014-0000-07,4CRJ,CRJ4CRJ4,,M,4CRJ,4178,4CRJ,875,,B,0,,,CRJ4CRJ4,,,EUR,0,,0,FF0A-0014-0000-07-1BC001,3,19703626335879202,EUR/JPY,0,1,4,Sapphire,Manual,129211000,,,,,,,129211000,-6,-6,0,,,,,,,-6,,,129211,,,,,,,-3,-50000,-6,12921100000,-2,1,6,1454457600000,12,1,1,1454284800000,2,1454329315817,0.129211E3,0.129211E3,0.0,,-0.5E-1,0.129211E9,0.1E7
5,4,20,JPY,EUR,0,R4J2,R4J2R4J2,,R4J2,4195,R4J2,893,,C,,,R4J2R4J2,,,EUR,0,L14,,1454284800000,0,2,LPRD,LPRDLPRD,,46231946_4,LPRD,4076,ZRBS,926,,,E,,R4J2,R4J2R4J2,,0100-2400-0024,,T,R4J2,4195,R4J2,893,,LN2-1446727831927-6,C,L14,1454284800000,FF0A-0014-0000-07,4CRJ,CRJ4CRJ4,,M,4CRJ,4178,4CRJ,875,,B,1,,,CRJ4CRJ4,,,JPY,0,,0,FF0A-0014-0000-07-1BC002,3,19703626335879202,EUR/JPY,0,2,4,Sapphire,Manual,129161000,,,,,,,129161000,-6,-6,-50000,,,,,,,-6,,,129211,,,,,,,-3,-50000,-6,12916100000,-2,1,6,1454457600000,3,1,1,1454284800000,2,1454329315817,0.129161E3,0.129161E3,-0.5E-1,,-0.5E-1,0.129161E9,0.1E7
6,4,16,GBP,EUR,0,LPRG,LPRGLPRG,,LPRG,4079,ZCSF,963,,E,,,LPRGLPRG,,,GBP,0,,,1454284800000,0,2,LPRG,LPRGLPRG,,19887981_1,LPRG,4079,ZCSF,963,,,E,,LCPH,LCPHLCPH,,0100-1F00-000F,,T,LCPH,3875,LCPH,942,,NOS88d9159c-2dac-4ddc-853d-3f1a6ba035de,E,MT1,1454284800000,FF0A-0012-0000-24,LCPH,LCPHLCPH,,T,LCPH,3875,LCPH,942,,E,0,,,LCPHLCPH,,,EUR,0,MT1,0,FF0A-0012-0000-24-100000,0,2228359,EUR/GBP,0,0,4,MyT,Manual,107420,,,,,,,107420,-5,-5,,,,,,,,,,,,,,,,,,,,,1074200000,-2,1,7,1454457600000,12,1,0,1454284800000,2,1454329315790,0.10742E1,0.10742E1,,,,0.10742E8,0.1E8
6,1,17,GBP,EUR,0,LPRH,LPRHLPRH,,LPRH,4080,LPRH,1221,,E,,,LPRHLPRH,,,EUR,0,,,1454284800000,0,2,LPRH,LPRHLPRH,,35310894_6,LPRH,4080,LPRH,1221,,,E,,LCPI,LCPILCPI,,0100-3300-0003,,T,LCPI,3876,LCPI,943,,LN2-1447148910874-3,E,MT2,1454284800000,FF64-0E72-0003-00,LCPI,LCPILCPI,,T,LCPI,3876,LCPI,943,,E,1,,,LCPILCPI,,,GBP,0,MT2,0,FF64-0E72-0003-00-100000,0,2228359,EUR/GBP,0,0,2,MyT,Manual,135979,,,,,,,135979,-5,-5,,,,,,,,,,,,,,,,,,,,,135979000,-2,1000000,0,1454457600000,12,1,0,1454284800000,2,1454329315796,0.135979E1,0.135979E1,,,,0.135979E7,0.1E7
6,4,11,AUD,EUR,0,LPRN,LPRNLPRN,,LPRN,4167,LPRN,971,,A,,,LPRNLPRN,,,AUD,0,,,1454284800000,0,2,PL01,PL01PL01,,54319368_3,PL01,4243,PL01,1112,,,C,,LCPJ,LCPJLCPJ,,0100-1F00-002C,,T,LCPJ,3877,LCPJ,944,,NOSced69fd7-e7d1-4478-af06-e3fe79da7c50,E,MT7,1454284800000,FF0A-0012-0000-2D,LCPJ,LCPJLCPJ,,T,LCPJ,3877,LCPJ,944,,E,0,,,LCPJLCPJ,,,EUR,0,MT7,0,FF0A-0012-0000-2D-100000,0,2228354,EUR/AUD,0,0,4,MyT,Manual,139011,,,,,,,139011,-5,-5,,,,,,,,,,,,,,,,,,,,,139,-2,1,0,1454457600000,12,1,0,1454284800000,2,1454329315725,0.139011E1,0.139011E1,,,,0.139E1,0.1E1
6,4,28,CAD,USD,0,LPRL,LPRLLPRL,,LPRL,4165,LPRL,888,,E,,,LPRLLPRL,,,CAD,0,,,1454284800000,0,2,LPRL,LPRLLPRL,,44335627_5,LPRL,4165,LPRL,888,,,E,,LCLA,LCLALCLA,,0500-6000-000D,,T,LCLA,3946,LCLA,905,,NOS-24b5b405-e3e0-4f80-8ff0-746c28ec7674,E,MYT,1454284800000,E330-E7B0-C26B-52,LCLA,LCLALCLA,,T,LCLA,3946,LCLA,905,,E,0,,,LCLALCLA,,,USD,0,MYT,0,E330-E7B0-C26B-52-100002,3,1114448,USD/CAD,0,2,4,MyT,Manual,107620000,,,,,,,107620000,-8,-8,50,,,,,,,-5,,,10757,,,,,,,-4,50000,-8,118382000,-2,11,5,1454457600000,3,1,0,1454284800000,2,1454329315873,0.10762E1,0.10762E1,0.5E-3,,0.5E-3,0.118382E7,0.11E7
6,4,21,USD,AUD,0,LPRN,LPRNLPRN,,LPRN,4167,LPRN,971,,A,,,LPRNLPRN,,,AUD,0,,,1454284800000,0,2,PL02,PL02PL02,,44335627_5,PL02,4244,PL02,1113,,,C,,LCPK,LCPKLCPK,,0500-6000-000D,,T,LCPK,3896,LCPK,945,,NOS-24b5b405-e3e0-4f80-8ff0-746c28ec7674,E,M12,1454284800000,7E4B-D159-2E3F-51,LCPK,LCPKLCPK,,T,LCPK,3896,LCPK,945,,E,1,,,LCPKLCPK,,,USD,0,M12,0,7E4B-D159-2E3F-51-100001,3,1114448,AUD/USD,0,1,4,MyT,Manual,107570000,,,,,,,107570000,-8,-8,0,,,,,,,-4,,,10757,,,,,,,-4,50000,-8,118327000,-2,11,5,1454457600000,12,0,0,1454284800000,2,1454329315824,0.10757E1,0.10757E1,0.0,,0.5E-3,0.118327E7,0.11E7
6,4,21,USD,AUD,0,LPRN,LPRNLPRN,,LPRN,4167,LPRN,971,,A,,,LPRNLPRN,,,USD,0,,,1454284800000,0,2,PL02,PL02PL02,,44335627_5,PL02,4244,PL02,1113,,,C,,LCPK,LCPKLCPK,,0500-6000-000D,,T,LCPK,3896,LCPK,945,,NOS-24b5b405-e3e0-4f80-8ff0-746c28ec7674,E,M12,1454284800000,7E4B-D159-2E3F-51,LCPK,LCPKLCPK,,T,LCPK,3896,LCPK,945,,E,0,,,LCPKLCPK,,,AUD,0,M12,0,7E4B-D159-2E3F-51-100002,3,1114448,AUD/USD,0,2,4,MyT,Manual,107620000,,,,,,,107620000,-8,-8,50,,,,,,,-5,,,10757,,,,,,,-4,50000,-8,118382000,-2,11,5,1454457600000,3,1,0,1454284800000,2,1454329315824,0.10762E1,0.10762E1,0.5E-3,,0.5E-3,0.118382E7,0.11E7
6,4,28,CAD,USD,0,LPRL,LPRLLPRL,,LPRL,4165,LPRL,888,,E,,,LPRLLPRL,,,USD,0,,,1454284800000,0,2,LPRL,LPRLLPRL,,44335627_5,LPRL,4165,LPRL,888,,,E,,LCLA,LCLALCLA,,0500-6000-000D,,T,LCLA,3946,LCLA,905,,NOS-24b5b405-e3e0-4f80-8ff0-746c28ec7674,E,MYT,1454284800000,E330-E7B0-C26B-52,LCLA,LCLALCLA,,T,LCLA,3946,LCLA,905,,E,1,,,LCLALCLA,,,CAD,0,MYT,0,E330-E7B0-C26B-52-100001,3,1114448,USD/CAD,0,1,4,MyT,Manual,107570000,,,,,,,107570000,-8,-8,0,,,,,,,-4,,,10757,,,,,,,-4,50000,-8,118327000,-2,11,5,1454457600000,12,0,0,1454284800000,2,1454329315873,0.10757E1,0.10757E1,0.0,,0.5E-3,0.118327E7,0.11E7
6,4,0,USD,EUR,0,LPRL,LPRLLPRL,,LPRL,4165,LPRL,888,,A,,,LPRLLPRL,,,USD,0,,,1454284800000,0,2,LPRL,R4LAR4LA,,53125668_1,R4LA,4199,LPRL,888,,,C,,LCRI,LCRILCRI,,0100-0A00-0013,,T,LCRI,4160,LCRI,909,,NOS-e3cafd0d-8fb3-4737-a4af-ad83d3b5e332,E,MYT,1454284800000,A7E8-2770-E32E-3A,LCRI,LCRILCRI,,T,LCRI,4160,LCRI,909,,E,0,,,LCRILCRI,,,EUR,0,MYT,0,A7E8-2770-E32E-3A-100000,2,2223335,EUR/USD,0,0,4,MyT,Manual,107536000,,,,,,,107536000,-8,-8,0,,,,,,,0,,,107536,,,,,,,-5,,,1182896000,-2,11,6,1454457600000,1,1,0,1454284800000,2,1454329315633,0.107536E1,0.107536E1,0.0,,,0.1182896E8,0.11E8
